 -9.5999999999999996e-001 -6.3798811000000000e-001
 -8.8000000000000000e-001 -3.9429832999999997e-001
 -8.0000000000000004e-001  4.4968372000000001e-001
 -7.1999999999999997e-001 -4.4909106999999998e-001
 -6.4000000000000001e-001  2.4441583000000000e-001
 -5.6000000000000005e-001  5.1172839999999997e-001
 -4.7999999999999998e-001  3.9429832999999997e-001
 -4.0000000000000002e-001 -6.3798811000000000e-001
 -3.2000000000000001e-001 -4.4968372000000001e-001
 -2.3999999999999999e-001 -5.1172839999999997e-001
 -1.6000000000000000e-001 -5.8310371000000005e-001
 -8.0000000000000002e-002  2.4492127000000001e-016
  0.0000000000000000e+000  4.0951073999999998e-001
  8.0000000000000002e-002 -4.4909106999999998e-001
  1.6000000000000000e-001 -2.4441583000000000e-001
  2.3999999999999999e-001  4.4909106999999998e-001
  3.2000000000000001e-001  3.9485250000000000e-001
  4.0000000000000002e-001  5.8742850000000002e-001
  4.7999999999999998e-001  3.9923551000000002e-001
  5.6000000000000005e-001 -4.0951073999999998e-001
  6.4000000000000001e-001  6.3798811000000000e-001
  7.1999999999999997e-001  4.0951073999999998e-001
  8.0000000000000004e-001  6.4723874999999997e-001
  8.8000000000000000e-001 -2.4492127000000001e-016
  9.5999999999999996e-001 -5.8742850000000002e-001
